1.000000000000000000e+01,-2.273671925067901611e-01
1.010000000000000142e+01,-2.208394557237625122e-01
1.020000000000000107e+01,-2.094003260135650635e-01
1.030000000000000071e+01,-1.933308839797973633e-01
1.040000000000000036e+01,-1.730228215456008911e-01
1.050000000000000000e+01,-1.489799767732620239e-01
1.060000000000000142e+01,-1.218154653906822205e-01
1.070000000000000107e+01,-9.224256128072738647e-02
1.080000000000000071e+01,-6.105902791023254395e-02
1.090000000000000036e+01,-2.912459336221218109e-02
1.100000000000000000e+01,2.667410299181938171e-03
1.110000000000000142e+01,3.342270106077194214e-02
1.120000000000000107e+01,6.228031963109970093e-02
1.130000000000000071e+01,8.844678103923797607e-02
1.140000000000000036e+01,1.112272217869758606e-01
1.150000000000000000e+01,1.300522983074188232e-01
1.160000000000000142e+01,1.444988548755645752e-01
1.170000000000000107e+01,1.543034613132476807e-01
1.180000000000000071e+01,1.593679189682006836e-01
1.190000000000000036e+01,1.597557663917541504e-01
1.200000000000000000e+01,1.556803882122039795e-01
1.210000000000000142e+01,1.474846750497817993e-01
1.220000000000000107e+01,1.356146931648254395e-01
1.230000000000000071e+01,1.205901727080345154e-01
1.240000000000000036e+01,1.029751077294349670e-01
1.250000000000000000e+01,8.335170149803161621e-02
1.260000000000000142e+01,6.229961663484573364e-02
1.270000000000000107e+01,4.038139432668685913e-02
1.280000000000000071e+01,1.813299022614955902e-02
1.290000000000000036e+01,-3.941521979868412018e-03
1.300000000000000000e+01,-2.537304721772670746e-02
1.310000000000000142e+01,-4.572974145412445068e-02
1.320000000000000107e+01,-6.461908668279647827e-02
1.330000000000000071e+01,-8.169038593769073486e-02
1.340000000000000036e+01,-9.663762897253036499e-02
1.350000000000000000e+01,-1.092026010155677795e-01
1.360000000000000142e+01,-1.191778928041458130e-01
1.370000000000000107e+01,-1.264097243547439575e-01
1.380000000000000071e+01,-1.308006048202514648e-01
1.390000000000000036e+01,-1.323111653327941895e-01
1.400000000000000000e+01,-1.309619396924972534e-01
1.410000000000000142e+01,-1.268341839313507080e-01
1.420000000000000107e+01,-1.200698614120483398e-01
1.430000000000000071e+01,-1.108705550432205200e-01
1.440000000000000036e+01,-9.949514269828796387e-02
1.450000000000000000e+01,-8.625545352697372437e-02
1.460000000000000142e+01,-7.151022553443908691e-02
1.470000000000000107e+01,-5.565684288740158081e-02
1.480000000000000071e+01,-3.912127763032913208e-02
1.490000000000000036e+01,-2.234604395925998688e-02
1.500000000000000000e+01,-5.777049809694290161e-03
1.510000000000000142e+01,1.015047729015350342e-02
1.520000000000000107e+01,2.502592466771602631e-02
1.530000000000000071e+01,3.847669064998626709e-02
1.540000000000000036e+01,5.018012225627899170e-02
1.550000000000000000e+01,5.987334251403808594e-02
1.560000000000000142e+01,6.736059486865997314e-02
1.570000000000000107e+01,7.251762598752975464e-02
1.580000000000000071e+01,7.529293745756149292e-02
1.590000000000000036e+01,7.570591568946838379e-02
1.600000000000000000e+01,7.384218275547027588e-02
1.610000000000000142e+01,6.984651088714599609e-02
1.619999999999999929e+01,6.391396373510360718e-02
1.630000000000000071e+01,5.627997219562530518e-02
1.640000000000000213e+01,4.721011966466903687e-02
1.650000000000000000e+01,3.699023276567459106e-02
1.660000000000000142e+01,2.591721154749393463e-02
1.669999999999999929e+01,1.429098937660455704e-02
1.680000000000000071e+01,2.407640218734741211e-03
1.690000000000000213e+01,-9.446552023291587830e-03
1.700000000000000000e+01,-2.099983021616935730e-02
1.710000000000000142e+01,-3.199914842844009399e-02
1.719999999999999929e+01,-4.221365600824356079e-02
1.730000000000000071e+01,-5.143778026103973389e-02
1.740000000000000213e+01,-5.949372053146362305e-02
1.750000000000000000e+01,-6.623387336730957031e-02
1.760000000000000142e+01,-7.154261320829391479e-02
1.769999999999999929e+01,-7.533787190914154053e-02
1.780000000000000071e+01,-7.757218927145004272e-02
1.790000000000000213e+01,-7.823329418897628784e-02
1.800000000000000000e+01,-7.734426110982894897e-02
1.810000000000000142e+01,-7.496283203363418579e-02
1.819999999999999929e+01,-7.118029147386550903e-02
1.830000000000000071e+01,-6.611949205398559570e-02
1.840000000000000213e+01,-5.993216484785079956e-02
1.850000000000000000e+01,-5.279535800218582153e-02
1.860000000000000142e+01,-4.490721225738525391e-02
1.869999999999999929e+01,-3.648187220096588135e-02
1.880000000000000071e+01,-2.774388901889324188e-02
1.890000000000000213e+01,-1.892211101949214935e-02
1.900000000000000000e+01,-1.024336367845535278e-02
1.910000000000000142e+01,-1.926004886627197266e-03
1.920000000000000284e+01,5.826136097311973572e-03
1.930000000000000071e+01,1.282954029738903046e-02
1.940000000000000213e+01,1.892585121095180511e-02
1.950000000000000000e+01,2.398592419922351837e-02
1.960000000000000142e+01,2.791282907128334045e-02
1.970000000000000284e+01,3.064350225031375885e-02
1.980000000000000071e+01,3.214933723211288452e-02
1.990000000000000213e+01,3.243546187877655029e-02
2.000000000000000000e+01,3.153910115361213684e-02
2.010000000000000142e+01,2.952674217522144318e-02
2.020000000000000284e+01,2.649084292352199554e-02
2.030000000000000071e+01,2.254571393132209778e-02
2.040000000000000213e+01,1.782331801950931549e-02
2.050000000000000000e+01,1.246885396540164948e-02
2.060000000000000142e+01,6.636276841163635254e-03
2.070000000000000284e+01,4.841499030590057373e-04
2.080000000000000071e+01,-5.828259512782096863e-03
2.090000000000000213e+01,-1.214472576975822449e-02
2.100000000000000000e+01,-1.831521652638912201e-02
2.110000000000000142e+01,-2.419891767203807831e-02
2.120000000000000284e+01,-2.966675348579883575e-02
2.130000000000000071e+01,-3.460364043712615967e-02
2.140000000000000213e+01,-3.891030699014663696e-02
2.150000000000000000e+01,-4.250494390726089478e-02
2.160000000000000142e+01,-4.532428085803985596e-02
2.170000000000000284e+01,-4.732453823089599609e-02
2.180000000000000071e+01,-4.848185926675796509e-02
2.190000000000000213e+01,-4.879244416952133179e-02
2.200000000000000000e+01,-4.827228188514709473e-02
2.210000000000000142e+01,-4.695647954940795898e-02
2.220000000000000284e+01,-4.489818960428237915e-02
2.230000000000000071e+01,-4.216717183589935303e-02
2.240000000000000213e+01,-3.884787112474441528e-02
2.250000000000000000e+01,-3.503727167844772339e-02
2.260000000000000142e+01,-3.084234707057476044e-02
2.270000000000000284e+01,-2.637718059122562408e-02
2.280000000000000071e+01,-2.176008187234401703e-02
2.290000000000000213e+01,-1.711036078631877899e-02
2.300000000000000000e+01,-1.254526525735855103e-02
2.310000000000000142e+01,-8.176811039447784424e-03
2.320000000000000284e+01,-4.109052941203117371e-03
2.330000000000000071e+01,-4.353132098913192749e-04
2.340000000000000213e+01,2.763982862234115601e-03
2.350000000000000000e+01,5.423080176115036011e-03
2.360000000000000142e+01,7.492346689105033875e-03
2.370000000000000284e+01,8.938968181610107422e-03
2.380000000000000071e+01,9.747285395860671997e-03
2.390000000000000213e+01,9.918518364429473877e-03
2.400000000000000000e+01,9.470092132687568665e-03
2.410000000000000142e+01,8.434453979134559631e-03
2.420000000000000284e+01,6.857601925730705261e-03
2.430000000000000071e+01,4.797283560037612915e-03
2.440000000000000213e+01,2.320989966392517090e-03
2.450000000000000000e+01,-4.961732774972915649e-04
2.460000000000000142e+01,-3.573672845959663391e-03
2.470000000000000284e+01,-6.827756762504577637e-03
2.480000000000000071e+01,-1.017356850206851959e-02
2.490000000000000213e+01,-1.352721825242042542e-02
2.500000000000000000e+01,-1.680764369666576385e-02
2.510000000000000142e+01,-1.993843354284763336e-02
2.520000000000000284e+01,-2.284928224980831146e-02
2.530000000000000071e+01,-2.547745965421199799e-02
2.540000000000000213e+01,-2.776889316737651825e-02
2.550000000000000000e+01,-2.967914752662181854e-02
2.560000000000000142e+01,-3.117412514984607697e-02
2.570000000000000284e+01,-3.223045915365219116e-02
2.580000000000000071e+01,-3.283593803644180298e-02
2.590000000000000213e+01,-3.298931568861007690e-02
2.600000000000000000e+01,-3.270015120506286621e-02
2.610000000000000142e+01,-3.198835998773574829e-02
2.620000000000000284e+01,-3.088346309959888458e-02
2.630000000000000071e+01,-2.942372672259807587e-02
2.640000000000000213e+01,-2.765501849353313446e-02
2.650000000000000000e+01,-2.562955766916275024e-02
2.660000000000000142e+01,-2.340452000498771667e-02
2.670000000000000284e+01,-2.104046009480953217e-02
2.680000000000000071e+01,-1.859975419938564301e-02
2.690000000000000213e+01,-1.614501886069774628e-02
2.700000000000000000e+01,-1.373744569718837738e-02
2.710000000000000142e+01,-1.143535226583480835e-02
2.720000000000000284e+01,-9.292690083384513855e-03
2.730000000000000071e+01,-7.357783615589141846e-03
2.740000000000000213e+01,-5.672302097082138062e-03
2.750000000000000000e+01,-4.270333796739578247e-03
2.760000000000000142e+01,-3.177693113684654236e-03
2.770000000000000284e+01,-2.411626279354095459e-03
2.780000000000000071e+01,-1.980585977435112000e-03
2.790000000000000213e+01,-1.884335651993751526e-03
2.800000000000000000e+01,-2.114290371537208557e-03
2.810000000000000142e+01,-2.654038369655609131e-03
2.820000000000000284e+01,-3.480019047856330872e-03
2.830000000000000071e+01,-4.562454298138618469e-03
2.840000000000000213e+01,-5.866272374987602234e-03
2.850000000000000000e+01,-7.352193817496299744e-03
2.860000000000000142e+01,-8.977921679615974426e-03
2.870000000000000284e+01,-1.069917157292366028e-02
2.880000000000000071e+01,-1.247090287506580353e-02
2.890000000000000213e+01,-1.424841210246086121e-02
2.900000000000000000e+01,-1.598834246397018433e-02
2.910000000000000142e+01,-1.764973998069763184e-02
2.920000000000000284e+01,-1.919483952224254608e-02
2.930000000000000071e+01,-2.058991976082324982e-02
2.940000000000000213e+01,-2.180593274533748627e-02
2.950000000000000000e+01,-2.281902357935905457e-02
2.960000000000000142e+01,-2.361095696687698364e-02
2.970000000000000284e+01,-2.416935004293918610e-02
2.980000000000000071e+01,-2.448781207203865051e-02
2.990000000000000213e+01,-2.456590346992015839e-02
3.000000000000000000e+01,-2.440901286900043488e-02
3.010000000000000142e+01,-2.402805350720882416e-02
3.020000000000000284e+01,-2.343902736902236938e-02
3.030000000000000071e+01,-2.266258932650089264e-02
3.040000000000000213e+01,-2.172334305942058563e-02
3.050000000000000000e+01,-2.064916118979454041e-02
3.060000000000000142e+01,-1.947043836116790771e-02
3.070000000000000284e+01,-1.821926049888134003e-02
3.080000000000000071e+01,-1.692859828472137451e-02
3.090000000000000213e+01,-1.563138328492641449e-02
3.100000000000000000e+01,-1.435980573296546936e-02
3.110000000000000142e+01,-1.314439438283443451e-02
3.120000000000000284e+01,-1.201342046260833740e-02
3.130000000000000071e+01,-1.099215261638164520e-02
3.140000000000000213e+01,-1.010240800678730011e-02
3.150000000000000000e+01,-9.361987933516502380e-03
3.160000000000000142e+01,-8.784484118223190308e-03
3.170000000000000284e+01,-8.378962054848670959e-03
3.180000000000000071e+01,-8.149946108460426331e-03
3.190000000000000213e+01,-8.097426965832710266e-03
3.200000000000000000e+01,-8.217042312026023865e-03
3.210000000000000142e+01,-8.500313386321067810e-03
3.220000000000000284e+01,-8.934987708926200867e-03
3.230000000000000426e+01,-9.505517780780792236e-03
3.239999999999999858e+01,-1.019354909658432007e-02
3.250000000000000000e+01,-1.097842678427696228e-02
3.260000000000000142e+01,-1.183782704174518585e-02
3.270000000000000284e+01,-1.274836622178554535e-02
3.280000000000000426e+01,-1.368616148829460144e-02
3.289999999999999858e+01,-1.462747342884540558e-02
3.300000000000000000e+01,-1.554923318326473236e-02
3.310000000000000142e+01,-1.642962358891963959e-02
3.320000000000000284e+01,-1.724850386381149292e-02
3.330000000000000426e+01,-1.798791065812110901e-02
3.339999999999999858e+01,-1.863229647278785706e-02
3.350000000000000000e+01,-1.916899532079696655e-02
3.360000000000000142e+01,-1.958827488124370575e-02
3.370000000000000284e+01,-1.988357491791248322e-02
3.380000000000000426e+01,-2.005153894424438477e-02
3.389999999999999858e+01,-2.009199559688568115e-02
3.400000000000000000e+01,-2.000789530575275421e-02
3.410000000000000142e+01,-1.980512402951717377e-02
3.420000000000000284e+01,-1.949223689734935760e-02
3.430000000000000426e+01,-1.908029802143573761e-02
3.439999999999999858e+01,-1.858238875865936279e-02
3.450000000000000000e+01,-1.801335252821445465e-02
3.460000000000000142e+01,-1.738931238651275635e-02
3.470000000000000284e+01,-1.672724634408950806e-02
3.480000000000000426e+01,-1.604456454515457153e-02
3.489999999999999858e+01,-1.535869576036930084e-02
3.500000000000000000e+01,-1.468653790652751923e-02
3.510000000000000142e+01,-1.404421217739582062e-02
3.520000000000000284e+01,-1.344658993184566498e-02
3.530000000000000426e+01,-1.290695182979106903e-02
3.539999999999999858e+01,-1.243675872683525085e-02
3.550000000000000000e+01,-1.204540021717548370e-02
3.560000000000000142e+01,-1.174000464379787445e-02
3.570000000000000284e+01,-1.152539812028408051e-02
3.580000000000000426e+01,-1.140395738184452057e-02
3.589999999999999858e+01,-1.137571968138217926e-02
3.600000000000000000e+01,-1.143842749297618866e-02
3.610000000000000142e+01,-1.158765144646167755e-02
